molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1CRN  Crambin,327,337,87,2.68579,0.108,0.131001,0.409251,0.18,0.1525,0.223084,1.20384,1280,720
1CRN  Crambin,327,337,88,3.03596,0.182875,0.07825,0.420875,0.226709,0.152,0.22175,1.28246,1280,720
1CRN  Crambin,327,337,89,2.69512,0.191625,0.079792,0.424791,0.174416,0.156209,0.292583,1.31942,1280,720
1CRN  Crambin,327,337,90,2.83171,0.193416,0.080792,0.424,0.173875,0.157749,0.222959,1.25279,1280,720
1CRN  Crambin,327,337,91,2.78658,0.186709,0.084374,0.379083,0.173126,0.143501,0.222501,1.18929,1280,720
1CRN  Crambin,327,337,92,2.67837,0.115959,0.088958,0.424001,0.15775,0.142001,0.22275,1.15142,1280,720
1CRN  Crambin,327,337,93,2.72296,0.173042,0.083458,0.423124,0.155501,0.139333,0.225709,1.20017,1280,720
1CRN  Crambin,327,337,94,3.19196,0.179375,0.066874,0.417166,0.161833,0.132084,0.221042,1.17837,1280,720
1CRN  Crambin,327,337,95,2.91879,0.202875,0.097041,0.385249,0.174626,0.148999,0.224458,1.23325,1280,720
1CRN  Crambin,327,337,96,2.724,0.266625,0.118874,0.432209,0.186541,0.160249,0.222458,1.38696,1280,720
1CRN  Crambin,327,337,97,2.78129,0.272459,0.109916,0.428708,0.149751,0.120834,0.220041,1.30171,1280,720
1CRN  Crambin,327,337,98,2.73125,0.185791,0.0775,0.422501,0.160958,0.143251,0.219125,1.20913,1280,720
1CRN  Crambin,327,337,99,2.74371,0.25075,0.112833,0.420584,0.158125,0.144541,0.222375,1.30921,1280,720
1CRN  Crambin,327,337,100,2.80163,0.252708,0.116251,0.42175,0.162,0.138,0.220916,1.31162,1280,720
1CRN  Crambin,327,337,101,2.76138,0.245376,0.108749,0.424292,0.265084,0.1395,0.219708,1.40271,1280,720
1CRN  Crambin,327,337,102,2.73833,0.186209,0.080001,0.410167,0.149375,0.138417,0.225083,1.18925,1280,720
1CRN  Crambin,327,337,103,2.76483,0.185458,0.082874,0.421375,0.174499,0.066208,0.224749,1.15516,1280,720
1CRN  Crambin,327,337,104,2.74883,0.192125,0.076041,0.41775,0.1415,0.13325,0.22075,1.18142,1280,720
1CRN  Crambin,327,337,105,2.73621,0.253542,0.11375,0.419417,0.1625,0.117124,0.221709,1.28804,1280,720
1CRN  Crambin,327,337,106,2.77975,0.250375,0.095875,0.428292,0.1615,0.142542,0.22025,1.29883,1280,720
1CRN  Crambin,327,337,107,2.75125,0.190251,0.082042,0.416625,0.163084,0.153708,0.2165,1.22221,1280,720
1CRN  Crambin,327,337,108,2.7195,0.180749,0.07125,0.427834,0.128,0.139375,0.220583,1.16779,1280,720
